SOC Code,title,coverage_user,coverage_ai,completion_user,completion_ai,feedback_positive_fraction_user,feedback_positive_fraction_ai,impact_scope_user,impact_scope_ai,ai_applicability_score_user,ai_applicability_score_ai_nonphysical
25-1041,"Agricultural Sciences Teachers, Postsecondary",0.6652626995150687,0.6048239431718185,0.9071763858137578,0.8928399356714859,0.7088466880822291,0.7091741908237095,0.6349407983372218,0.3444722613547738,0.4253835689147324,0.23603225884602602
25-1042,"Biological Science Teachers, Postsecondary",0.6064658764322544,0.5418983873725522,0.9046957106447917,0.8921003809275304,0.7065612890371272,0.7058252664430273,0.6301228033094343,0.3245888656650021,0.3853051240372194,0.14864641918819596
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",0.6336811135160989,0.5945517104534057,0.904670549712738,0.8897150778736982,0.7053770651089813,0.7040982589153589,0.6393517350794086,0.35011608989344717,0.4125241429824573,0.2343377317292995
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.6034420986852637,0.5344311577746549,0.9029373042987592,0.8913149360924594,0.7046898029316371,0.706144045670686,0.6265577261275275,0.3264940209088016,0.3842726015053839,0.20988876371045465
25-1052,"Chemistry Teachers, Postsecondary",0.5139216098774952,0.47702631156776526,0.911934433159006,0.8848299584352316,0.7105043698701133,0.7043202064299209,0.6037586669939672,0.3040334296390976,0.32255721910640783,0.17722126810120117
25-1053,"Environmental Science Teachers, Postsecondary",0.6085241432818723,0.5600626852938726,0.904940297728751,0.8923249501048395,0.7037262816701664,0.7064874460921257,0.6296210043474659,0.33403995585296187,0.39347188488502977,0.2169255070617393
25-1054,"Physics Teachers, Postsecondary",0.6194625373781254,0.5705784230885106,0.9031947240145967,0.8901055357386854,0.7053964324402978,0.7035344527542715,0.6301373930140467,0.33193461128145724,0.3966618079128492,0.21582721502074573
25-1061,"Anthropology and Archeology Teachers, Postsecondary",0.6575538720679973,0.6112632869934007,0.9008331460111961,0.8929570025900652,0.7029338368108464,0.7036378275230825,0.6452841540602756,0.35671844152419013,0.4212156151662211,0.22552777372111113
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.6760217226365428,0.6191573566928597,0.8984358639564297,0.8985605132481401,0.7071084879862846,0.706943652491541,0.6579364236610783,0.35681860724449055,0.43027724538958867,0.23236091596822317
25-1063,"Economics Teachers, Postsecondary",0.703019391570629,0.64995564328035,0.8998927831003387,0.8982653189381681,0.7056848255500867,0.7054472531781614,0.6589976727622917,0.3653029658889608,0.4493565338572214,0.24884195255035085
25-1064,"Geography Teachers, Postsecondary",0.6425420916092748,0.5908428544758939,0.9013637392873131,0.8928925437484793,0.7047626695619948,0.7047606574392332,0.6393917991335687,0.3489538437525107,0.4125283131828645,0.23065746631379722
25-1065,"Political Science Teachers, Postsecondary",0.679109768740545,0.6270827972575557,0.8997542498774196,0.8958339991029765,0.7060710467337591,0.7054995314903241,0.6520192220127438,0.3534009685003878,0.43333117426389567,0.24542443608812883
25-1066,"Psychology Teachers, Postsecondary",0.6108050332087386,0.5694746811945279,0.9035638165801938,0.8906544333830964,0.7036997953529456,0.699988103705216,0.6287036230847993,0.3365072255907185,0.3963038043909423,0.22326460405081894
25-1067,"Sociology Teachers, Postsecondary",0.665559238945441,0.6170879706333615,0.9002700313571467,0.8914082316002964,0.7074037627249985,0.7054324676735793,0.6440754943197304,0.34133942163817654,0.4250554655181288,0.22903598119120935
25-1071,"Health Specialties Teachers, Postsecondary",0.6397157668275303,0.5749386735527346,0.9044880993751354,0.8956259887812816,0.7056144032626045,0.7093076084017317,0.6310873100900758,0.3356143886323849,0.4069697389483601,0.22267375604640643
25-1072,"Nursing Instructors and Teachers, Postsecondary",0.6200184027734131,0.5543988853150154,0.9011261813035353,0.8893497496763908,0.7084650200277843,0.7061414904859865,0.6280416391329939,0.3252925082185322,0.392343940034124,0.19994354127777209
25-1081,"Education Teachers, Postsecondary",0.6522769608759343,0.6177595205366129,0.9044869660991838,0.9009773338057033,0.7082400591581284,0.7100164653411137,0.649834869962877,0.3576705954636053,0.4200062532745052,0.23943326430676246
25-1082,"Library Science Teachers, Postsecondary",0.6834020149750468,0.6247626505708445,0.90149939921671,0.9063083681894307,0.7079369729123021,0.7233193735946013,0.6552053767860908,0.36868716982628685,0.43911240499326337,0.24259594746843746
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.6742122414274527,0.6209626890227085,0.8970537753802531,0.8988051964431623,0.7047084021794725,0.7042490219590398,0.6600020183446681,0.3521009841283463,0.4339633210825369,0.2334624475344741
25-1112,"Law Teachers, Postsecondary",0.6697379590041264,0.6050516280004689,0.8986919195184799,0.8990832139639228,0.707365992830042,0.7075431057249657,0.6575008858736007,0.3481234958627353,0.42828318594849346,0.22282303120342847
25-1113,"Social Work Teachers, Postsecondary",0.6696000901512621,0.614920134538674,0.9039580763283237,0.8881439082597882,0.7086383357905666,0.7047989503277208,0.6333382646985931,0.3344539296654121,0.4267234606260022,0.2247452997908865
25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.6983905573756767,0.61654672710275,0.8988220544894127,0.8954059013378739,0.7100503448006678,0.7033041990850926,0.6572976850441404,0.3491300677666908,0.4426037736817216,0.2077572505587233
25-1122,"Communications Teachers, Postsecondary",0.6629621436065378,0.5932932131909869,0.8994060723084051,0.89949465209916,0.7068910281794489,0.7070406156195878,0.650755054953766,0.33799200976055344,0.42236278238356917,0.21196573073784256
25-1123,"English Language and Literature Teachers, Postsecondary",0.6628238423526774,0.6317741954959818,0.8940932326330342,0.895180303458003,0.7024911308216061,0.6973712452239422,0.6542654281244655,0.3564755636870416,0.4239213252663836,0.2369702597992794
25-1124,"Foreign Language and Literature Teachers, Postsecondary",0.6683227255901389,0.6073383639797713,0.8977747050374089,0.8993933960655046,0.7032165838152632,0.7039830787254812,0.6583099567286519,0.3590581311689963,0.43196017676963355,0.2348902457425961
25-1125,"History Teachers, Postsecondary",0.6782077639259493,0.6109116767660879,0.8988579215263336,0.8995535739142937,0.7047564117262652,0.7084932994233699,0.6544511904404932,0.3625310875372421,0.4328996519329962,0.2318736891124661
25-1126,"Philosophy and Religion Teachers, Postsecondary",0.6820023365690648,0.625587415445761,0.8965714685320935,0.8980326248397933,0.7053989953813704,0.7052937896231697,0.6579923496244819,0.3592414180629453,0.437774437883794,0.2386279930014729
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",0.6693441872131698,0.5808319626971226,0.9018294119989665,0.8970445565067151,0.7084895109065392,0.7098787124693559,0.6451013911525696,0.34569207062839774,0.4219296980580887,0.22186359853482965
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",0.6423543000286187,0.605007068617672,0.9013864244425095,0.8993139260912352,0.7076102968059077,0.7086732541544777,0.6481878903166391,0.3522571985198033,0.4111472530464131,0.23313808392528892
25-1194,"Career/Technical Education Teachers, Postsecondary",0.48484716035311004,0.37278163968491856,0.8979468090037533,0.8612399806958752,0.7080756405256174,0.6866390865532607,0.5973397740796251,0.26756022248952904,0.2873421471303126,0.08532097410018868
25-2011,"Preschool Teachers, Except Special Education",0.40957669943127356,0.31323957987152434,0.9132001803919679,0.8847213667175309,0.7317513048320083,0.7031754951822914,0.5871378287872083,0.2836077990273494,0.2392087432885623,0.07839211743330632
25-2012,"Kindergarten Teachers, Except Special Education",0.46896261377039955,0.40522890274577456,0.9129195822398308,0.8813602435208512,0.7293535664898633,0.7011260979742376,0.6180298708186595,0.3051175376576255,0.28693923817172345,0.11047115416953776
25-2021,"Elementary School Teachers, Except Special Education",0.4341112101129428,0.370334971024031,0.9092291346283802,0.8813956571164941,0.7235963200540824,0.6981480917175988,0.6162748318790796,0.303576993269289,0.26772630670664704,0.10986504716025354
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.4265737765160554,0.3425580277460348,0.9068477187425227,0.8793949103277601,0.7207626479836585,0.6966469930566157,0.6056201908220467,0.2935053382883952,0.25734700186371184,0.09594573814915053
25-2023,"Career/Technical Education Teachers, Middle School",0.4283840551518004,0.3578549430341633,0.9091876770300068,0.8823270340689227,0.7238617430328317,0.6976967588944983,0.6110493792037754,0.29886610180596757,0.25921922151532883,0.10069273547606335
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.42076803488780967,0.34456036837636167,0.9085414436812161,0.8831928526395705,0.7222894146335147,0.6981720239436514,0.6130680008035247,0.2988576237521693,0.2561398366716149,0.09664027735628189
25-2032,"Career/Technical Education Teachers, Secondary School",0.4482172677273847,0.3780303816974533,0.9091854096447183,0.8799287016034578,0.7220728008439654,0.6971329372660628,0.6071669082618315,0.29437915875226306,0.26539207077948745,0.09511393860714695
25-2051,"Special Education Teachers, Preschool",0.4080713577875699,0.3888735746565507,0.9132431061254638,0.8873090065621606,0.7361925791362611,0.7085891567624004,0.6199565606006024,0.29282280406392686,0.24706850321251597,0.09821139335336906
25-2052,"Special Education Teachers, Kindergarten and Elementary School",0.36764705882352944,0.3382352941176471,0.9144053903891588,0.8845742347571666,0.7307051438331914,0.7040494678462805,0.6093677202139253,0.29473042517052334,0.22688762699785298,0.11002105406342803
25-2057,"Special Education Teachers, Middle School",0.37163824366736137,0.335015046343289,0.9150066005691201,0.8914001439375667,0.7314117268539002,0.7130788146676712,0.6186607113107708,0.3016291989900856,0.23066378470914656,0.1024937175116468
25-2058,"Special Education Teachers, Secondary School",0.44878093381844647,0.4081584278125311,0.9131294987817378,0.8880409584584215,0.7311524210457081,0.7100731923570458,0.630317601920376,0.30962980376741445,0.2769919391583261,0.11949174305920576
25-2059,"Special Education Teachers, All Other",0.3900467497764895,0.4970104007688973,0.9075865070523854,0.8938183480940247,0.7341739893907931,0.6952384545804008,0.628833854680337,0.29708244918271903,0.25498444301396367,0.13418770682578207
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.3957324376631209,0.33403253307999786,0.9017832557489298,0.8922701225522356,0.7161054288957535,0.7017478249463418,0.6163484271461325,0.292475244045774,0.243726466424501,0.09723826974046244
25-3021,Self-Enrichment Teachers,0.5093260815377281,0.42869871473601506,0.9030046792597411,0.884211021739283,0.718012249041753,0.6998545907064014,0.6238299215520108,0.3061815287262251,0.30787975962457953,0.10178562120373615
25-3031,"Substitute Teachers, Short-Term",0.6000000000000001,0.55,0.8832674047710625,0.8398132330208873,0.7151563532306489,0.6587210891925201,0.5846316345534505,0.3278955346815149,0.33896536285880174,0.11922891465722703
25-3041,Tutors,0.639661604981654,0.5966776187908669,0.8903867861125481,0.8758514383436413,0.7166965761748781,0.6881118109224296,0.6609095314799704,0.3289030868108354,0.407004283905423,0.17627366984162474
25-4011,Archivists,0.81984165260542,0.5035955351011471,0.883270861527166,0.8729869690166276,0.6720136974052993,0.6652436181526679,0.6313695305551166,0.3463483934126165,0.49670493962479784,0.05525976437470058
25-4012,Curators,0.5625564204993664,0.33285335698215807,0.913825251006652,0.9084303380067285,0.7156192915065583,0.6971826399273197,0.6277465923409485,0.3214156532530321,0.3424082334293827,0.15369867779324625
25-4013,Museum Technicians and Conservators,0.6727808702003891,0.24537971173484924,0.8387797459843714,0.7973440556504608,0.6564140811143113,0.5961627999239946,0.5758028241620461,0.23746419919796274,0.32806334966039047,0.05713588264444373
25-4022,Librarians and Media Collections Specialists,0.5630099731521649,0.5654715309068021,0.9014509446944952,0.8932273757344862,0.6992290068657457,0.6844719998765022,0.6088292598137452,0.32470964560156634,0.3411403593283137,0.16745810707093944
25-4031,Library Technicians,0.6889098420258095,0.6361299742924336,0.8852408855660985,0.8863612299548467,0.6893688754926061,0.6626881498656411,0.636098406809776,0.34505801178956136,0.42458369255190986,0.0875485244754092
25-9021,Farm and Home Management Educators,0.8088559461307485,0.7269996888808663,0.9062439627133055,0.9107738365352911,0.7185615248042692,0.7052519767101125,0.6752515619271857,0.43046487916695453,0.5171283733748278,0.1316990734221455
25-9031,Instructional Coordinators,0.6262429243769119,0.5820891712555749,0.9173700892885814,0.9079384166125718,0.7244236603645553,0.7410254894501557,0.6420278091057875,0.349116412845507,0.4018141555158929,0.22569194965803585
25-9044,"Teaching Assistants, Postsecondary",0.5075011834419928,0.5942612079609312,0.8906570168622409,0.8714567309715279,0.7077546715194579,0.6637183481869108,0.5825578975436065,0.3088257588301516,0.3088886236056414,0.12061429209855587
25-9045,"Teaching Assistants, Except Postsecondary",0.48881647903029424,0.3807060436484961,0.9108327814591142,0.8660393121534089,0.7304755751912403,0.692668130811866,0.5739738089334062,0.2905386669981663,0.2743939766289074,0.06356089801534032
27-1011,Art Directors,0.6858751085460152,0.679391792931658,0.7434274496991281,0.7560925810033394,0.6341844025336801,0.6180783527459616,0.6182283596553219,0.3401942900777399,0.3149610264057615,0.17067700574072642
27-1012,Craft Artists,0.8235363119736967,0.736822599956269,0.695989214369518,0.6574789836185994,0.6030295099730663,0.5869037462130267,0.6117118903636531,0.27691928849239067,0.32912181075849145,0.06696176644873933
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.7484442475504169,0.5937505286842177,0.6855936303226806,0.6673229316365876,0.5983894969339032,0.5831559935065779,0.5883311645983869,0.2992027233982811,0.28868922739196257,0.07662904077709876
27-1014,Special Effects Artists and Animators,0.8775834889223544,0.8775834889223544,0.48820699816820534,0.4735492455811212,0.5354505516471091,0.5284989171460666,0.5147428580280117,0.28282422452043887,0.19269950440952,0.07006192883012954
27-1021,Commercial and Industrial Designers,0.673531078159394,0.673531078159394,0.6739044927710494,0.6989830645850907,0.5973617974677903,0.5955886253620463,0.6045683152821559,0.33084617080871437,0.2552713237598874,0.16265046531057006
27-1022,Fashion Designers,0.8012453187548257,0.8012453187548257,0.725917154222741,0.730211697085967,0.6223463356001867,0.6152135875076498,0.6232126618056779,0.3333989117191868,0.3670407602437694,0.1748384045260856
27-1023,Floral Designers,0.6854041460436534,0.6448558474243626,0.7141069653165025,0.6857228025091789,0.6186535954095305,0.6096991180846904,0.570487458639726,0.2616529983620597,0.2685328414692929,0.07184028320479291
27-1024,Graphic Designers,0.845351377735983,0.8183649925950358,0.6157326670308496,0.6331754346522674,0.581214107975665,0.5410478080882785,0.5643426677151223,0.3265003477133304,0.2919071879825914,0.16449310680561235
27-1025,Interior Designers,0.5613778209957072,0.5613778209957072,0.7473825532573486,0.7618013147661173,0.6124520898970482,0.6172480938760253,0.6037599258120525,0.30346862379468253,0.25798324593479005,0.15533265154293463
27-1026,Merchandise Displayers and Window Trimmers,0.6414238857544026,0.399083862704018,0.7343555423335246,0.7001773873667687,0.613113443750559,0.5841043022339065,0.5761047378117494,0.24871784785423534,0.23527192394851085,0.10262645120232564
27-1027,Set and Exhibit Designers,0.7255682759794138,0.7255682759794138,0.7027677295455552,0.7302312563663678,0.5940045462241087,0.6083325469181969,0.608162529073721,0.3334093997061739,0.3058374480721744,0.17470437442262482
27-2011,Actors,0.38318123500004103,0.29853283245394485,0.8290369918194357,0.8129639967636821,0.7021570275285329,0.690663948629999,0.6767251321423389,0.35272207653611776,0.1978865948891294,0.06386252048617498
27-2012,Producers and Directors,0.39033290950687616,0.3884473337715747,0.8608505798718525,0.8638012212100874,0.6877813551438725,0.6576650231928685,0.596785958484895,0.3220242683063433,0.21746223320029348,0.11724149791832744
27-2021,Athletes and Sports Competitors,0.8412443702033245,0.17998533591199606,0.8967843041602799,0.9223062706330284,0.7790073689926333,0.7897492026267176,0.5039120071243621,0.21594417827104329,0.3797556588011536,0.06365138011131764
27-2022,Coaches and Scouts,0.3152650441381832,0.4729899796412712,0.8922416317884619,0.8894369597924503,0.7245611035613735,0.6800237628137551,0.5909997155624273,0.3068428860135639,0.18968747599487162,0.1492068441043021
27-2023,"Umpires, Referees, and Other Sports Officials",0.22580886197633887,0.22580886197633887,0.8585493694723841,0.8650261056639009,0.6884651253223798,0.6539384061082669,0.5750956125671813,0.2214448542385316,0.11425714163835013,0.05988494886082861
27-2031,Dancers,0.39148749802701704,0.11976857278456912,0.8450742606287281,0.8418836353665702,0.7523892706901393,0.7066370810100704,0.6086363206600901,0.30807669325460024,0.15720263387848124,0.019617299980021465
27-2032,Choreographers,0.5000105548149989,0.7156371307070093,0.7340095987094309,0.7377123577079653,0.6579584673852448,0.6327717751089789,0.5777969973311634,0.2932571439801936,0.15999963553747074,0.15473383838128896
27-2041,Music Directors and Composers,0.6338841973075536,0.6338841973075536,0.6278808678324238,0.629987119045088,0.6122590565389946,0.5990430280452342,0.5582382788365167,0.26557679268153533,0.1762152819665494,0.0969779516264808
27-2042,Musicians and Singers,0.2781648535426189,0.20781335781361526,0.8276992843270956,0.8010121314637643,0.7092554902240246,0.6948077881561718,0.6671782496421764,0.33169109341288266,0.12870844747224036,0.04121571868892271
27-2091,"Disc Jockeys, Except Radio",0.6,0.49999999999999994,0.8745402405534437,0.8866016741908928,0.683835298419794,0.6859371314764263,0.643602544514435,0.32028709471874445,0.3678439022054058,0.1372479191536056
27-3011,Broadcast Announcers and Radio Disc Jockeys,0.7249345449524862,0.7659022833412321,0.8518204785106136,0.8306517709188561,0.6788732155717518,0.6689847748960036,0.7232261852165035,0.4877619442241448,0.4807976476231797,0.3377630674507214
27-3023,"News Analysts, Reporters, and Journalists",0.8243207504016969,0.8052796482392315,0.8068516692682315,0.8148553870739971,0.6659985788217428,0.6601881147099429,0.6770593570329347,0.4425384985236245,0.46471521921601633,0.300647703707096
27-3031,Public Relations Specialists,0.5669059443768776,0.6866445542193291,0.898564299696996,0.9017297394022226,0.7150013429114701,0.6970674192795369,0.7256229023871852,0.47365439271798293,0.4070774607136345,0.3234931401124709
27-3041,Editors,0.7898912447402779,0.7703840825679513,0.8066162414670395,0.8288677980311001,0.6573779377780586,0.6534844789029545,0.6719832505573347,0.40135196303815696,0.45098121163052673,0.28396984758817045
27-3042,Technical Writers,0.8589496547548962,0.7928433238019635,0.8082884551381575,0.8233100814752814,0.6511111599075133,0.6482562013866818,0.6689399311495902,0.4064771011912153,0.4836506161635472,0.2623033578347703
27-3043,Writers and Authors,0.8549591233156949,0.8458050096357176,0.8288166309744815,0.8541558517201613,0.6800387126742927,0.6735229181207985,0.7448891787247099,0.46134370029151267,0.5463914630456013,0.36230489513666003
27-3091,Interpreters and Translators,0.9591797323986707,0.9999999999999999,0.8824789129752466,0.8837451570776648,0.6934845306928201,0.6892093992645003,0.710719425410224,0.4259868895971495,0.6051603430584765,0.3792375877587376
27-3092,Court Reporters and Simultaneous Captioners,0.4821796135441216,0.4821796135441216,0.8878466309555652,0.8915318818194695,0.7185672829860383,0.730672396906652,0.5553973512428857,0.30522046525297897,0.2739147143759376,0.13049463846637538
27-4011,Audio and Video Technicians,0.4622027440454184,0.3053459989429807,0.8520459735085676,0.865617368954299,0.6673442767073327,0.6254082374300418,0.6050131729368232,0.32881619808742824,0.2691643166323273,0.07467304268079328
27-4012,Broadcast Technicians,0.4457770528392709,0.365432166239847,0.8728842849758409,0.855666961478532,0.6771553504292256,0.6454714026540159,0.581960079925968,0.30814421918324153,0.2554543211013633,0.02500536032518939
27-4014,Sound Engineering Technicians,0.2248991745867015,0.2248991745867015,0.805138863728795,0.843486737315957,0.6605651845994676,0.5790048388136879,0.5740700598899758,0.3544978757615451,0.11043834340019493,0.03432360236342675
27-4015,Lighting Technicians,0.5789473684210527,0.10526315789473684,0.9030386634715835,0.9191025717194123,0.6937126135788533,0.6892216073229689,0.6546923988770338,0.2946724478698017,0.3759657492259868,0.038272740191818796
27-4021,Photographers,0.7722439616869701,0.3866188640249883,0.8410522919243605,0.826652082565935,0.6647604561523528,0.6386212346701047,0.6462252224788816,0.3269838159765007,0.4576453070453044,0.03487362599498644
27-4031,"Camera Operators, Television, Video, and Film",0.5709868386918779,0.3649078554307106,0.8580182583499738,0.8573555311792176,0.6688927069186639,0.6374221736142941,0.6313445654530878,0.34773381771065986,0.3582311636527609,0.05169211686585676
27-4032,Film and Video Editors,0.3643392351804131,0.3643392351804131,0.7649277009180522,0.8344046984788943,0.6359322853986128,0.5573379968124524,0.6300614539025963,0.3290749081878428,0.15753856836986108,0.07400527058716287
29-1011,Chiropractors,0.2727440177922775,0.20496464288058225,0.903997026921469,0.9017380539782165,0.7783100083967052,0.7311315386444144,0.5245526752787161,0.23834168074723167,0.16914424435663275,0.05339300415281271
29-1021,"Dentists, General",0.13863439789606896,0.10351815883926349,0.8686841565455066,0.9066348769976585,0.758739696375253,0.603997736369157,0.4617402880294805,0.22695654071142643,0.07139487803730742,0.01984922264079948
29-1022,Oral and Maxillofacial Surgeons,0.10563433665878817,0.0,0.904242708442955,0.8831040826574437,0.7965814326404479,0.7860880560228033,0.5090428855364789,0.17098492970312898,0.052123778613888234,0.0
29-1023,Orthodontists,0.37662772653526766,0.36852936630869904,0.8655534908470416,0.9429341178133812,0.8107095305401022,0.5696059872760019,0.5405797320734158,0.2344451119770952,0.23928959002545724,0.11967994581980163
29-1024,Prosthodontists,0.09889414146784292,0.09889414146784292,0.9012370758387459,0.8907079038360968,0.843731717689814,0.5265219669479134,0.48681507974550026,0.08890071972278005,0.03024088990160172,0.0
29-1031,Dietitians and Nutritionists,0.5587924898100374,0.3539325849397225,0.8979671706228921,0.9023629918417679,0.7496343326215342,0.7155109270627197,0.5735580358757817,0.30571973533923885,0.3256820467479373,0.11688246398977728
29-1041,Optometrists,0.1605125041604678,0.14639333223443013,0.9137568958915588,0.8649758503852516,0.7491904036647989,0.8231988605023983,0.4122047870169032,0.24750581039112923,0.0872506540283117,0.04543446019956127
29-1051,Pharmacists,0.6203831286566667,0.4517852252998097,0.9264923303157184,0.9122349902172388,0.7755263393972305,0.7601923042972348,0.619592375048777,0.28343540181369375,0.3985143498983257,0.15811982315386214
29-1071,Physician Assistants,0.13358688073018388,0.07133254452980912,0.9080114309318887,0.8585490554212502,0.7337984011993217,0.7371350637913482,0.44654619453417793,0.2583722802053547,0.07881314869486726,0.02337038400132981
29-1081,Podiatrists,0.3512071177482638,0.2129454184297044,0.8811659235209481,0.9155815842769771,0.763680243829215,0.7045015407921236,0.4908195902686143,0.23999866582581597,0.21057153454995914,0.07756737062612326
29-1122,Occupational Therapists,0.2486808550058595,0.4149648621734703,0.885014104142185,0.9341107572238536,0.7494212815988741,0.7125010044235754,0.5450436923416963,0.2743871838029265,0.1430866937033963,0.06949766254619595
29-1123,Physical Therapists,0.3690547390570627,0.3378710592185823,0.8967317425912085,0.9350205907060702,0.7625638296747455,0.703970901055519,0.5552104081131384,0.29352645992762805,0.23009928276782848,0.11435974987644773
29-1124,Radiation Therapists,0.28478546486780615,0.16760628778341866,0.87914882035567,0.8444330026122331,0.7166044278421766,0.6662444337896306,0.48443530111962174,0.2132511828953066,0.16835795336970616,0.0075747296367757715
29-1125,Recreational Therapists,0.1550874455210069,0.2456275909140549,0.9052640985735488,0.9255176161531596,0.8019145456775226,0.7687131826276237,0.522742751380264,0.2260570470556177,0.0975773265517274,0.03291915615190483
29-1126,Respiratory Therapists,0.09434053571677048,0.1814421939589178,0.8855964143316848,0.8543933219302944,0.7104743611667054,0.7081289909962933,0.48019807160894484,0.19565818715986832,0.07132484977469283,0.03748901952183441
29-1127,Speech-Language Pathologists,0.2598249601780032,0.32957876513956785,0.9074768410420136,0.9426869189593591,0.7543245723960685,0.7251291198839119,0.5422718275372403,0.2907807707317803,0.16353818215410965,0.11226669129426943
29-1128,Exercise Physiologists,0.2290756399801906,0.3818032491013152,0.8903854069305774,0.9395802391313999,0.7524385329483918,0.720940353788204,0.5345925290012326,0.29456372319133495,0.15388060307210938,0.09159551324644219
29-1129,"Therapists, All Other",0.25776663313799114,0.14061292641558787,0.9029631059930877,0.9255056928381488,0.7734025417597695,0.7536582093816377,0.5247099399977109,0.26042996757326126,0.1500831833403348,0.04380567694379057
29-1131,Veterinarians,0.37481107888719756,0.2350635847995579,0.9166285777183197,0.9208629180766279,0.7584424820446628,0.7354827822168548,0.5158662484675929,0.3029822095879139,0.2299127189770073,0.0809188464542235
29-1141,Registered Nurses,0.2771790220748256,0.20347184086471157,0.9084423262890456,0.9260986833281534,0.7605913114938385,0.7313819633985948,0.5175213934631688,0.2708673531972215,0.16883004379500613,0.07473973218083263
29-1151,Nurse Anesthetists,0.21809557547904426,0.11766968081546861,0.9160211723662088,0.9599684202408261,0.7458535045351792,0.6946611807378844,0.48659467280021085,0.31460150180102353,0.12848496603601306,0.021771607361498597
29-1161,Nurse Midwives,0.2530092912896294,0.23625254189966358,0.90129778471157,0.9663812767402237,0.7746549296163809,0.7479820100535158,0.5191887601886244,0.3250091568902248,0.16269095081009158,0.08776559294427885
29-1171,Nurse Practitioners,0.30817370808172384,0.27101174136246026,0.9132790047096836,0.9367986444574629,0.7636411025429388,0.734623554968918,0.48269001000359507,0.30020575006694167,0.19177698605171065,0.09361084068160268
29-1181,Audiologists,0.28804662790633156,0.3448179920669513,0.9107071209895348,0.9393809796849296,0.7628450959188463,0.6660665135323183,0.5519159793228512,0.2889967840712841,0.18200278032132422,0.11520624394278478
29-1211,Anesthesiologists,0.07025896383149267,0.09712869554134652,0.9115309449082608,0.8294802085903356,0.743753541189706,0.7568506044934237,0.42255230912640507,0.20907763973105953,0.043496522079831686,0.02923666948844879
29-1212,Cardiologists,0.3125,0.21875,0.8814574726500891,0.9363068324135558,0.7493467579941324,0.7166304016502358,0.5253595123366906,0.26498655870492643,0.19744013603883345,0.07818109632066014
29-1213,Dermatologists,0.2326674495233692,0.23214052239001826,0.9049742313052249,0.9116722532588366,0.8020097307205841,0.798038201942767,0.5092801097540804,0.21471257192100124,0.1464798692057042,0.08041972683134788
29-1214,Emergency Medicine Physicians,0.2272727272727273,0.09090909090909091,0.8714933877600269,0.9180382865667752,0.7532992681209795,0.7353847570985664,0.4590512305930756,0.21850726965885586,0.12501320431401095,0.028272908409061253
29-1215,Family Medicine Physicians,0.34750904665560134,0.2851533768553325,0.8980823207808831,0.92656967452386,0.7780406917284808,0.772508870299886,0.5253844844907082,0.28819128333574545,0.2271193698664448,0.10358610817752133
29-1216,General Internal Medicine Physicians,0.3449769601359981,0.27824177529717253,0.927829785291032,0.9105233828062288,0.7862422926690948,0.7695370030091602,0.5412487596364499,0.2787878698714187,0.22625967209352482,0.09946561484094754
29-1217,Neurologists,0.3245054731993614,0.1769449474737009,0.8885504368178876,0.93215436353026,0.7533799400329255,0.7844974113582598,0.48517311811247227,0.24847887264835944,0.19086279696236602,0.06646567035471959
29-1218,Obstetricians and Gynecologists,0.3335167142753228,0.2539699930764735,0.9215047741761644,0.9131877317018632,0.7809628328410234,0.7769925485064393,0.537127662219358,0.2888041763802316,0.21821975510977287,0.09398160160185734
29-1221,"Pediatricians, General",0.2731529297643456,0.2868772106451894,0.9009047255505748,0.9164252152140419,0.7856052516159624,0.7733003170128651,0.5167181987993116,0.2743966936059204,0.18838040739295103,0.1014372399781287
29-1222,"Physicians, Pathologists",0.3918254658919283,0.11579458140031346,0.8874574548543732,0.8851896669470944,0.7079411438479053,0.7448787296210987,0.5008139752264971,0.23926897347427825,0.19728775149233926,0.049764897598625076
29-1223,Psychiatrists,0.37963022376556677,0.2142595461311878,0.9139202023931718,0.9289278294652233,0.7654911974668865,0.7756976275770828,0.5087687939818237,0.3057412455989359,0.23879647326429324,0.09480405183840603
29-1224,Radiologists,0.29280282572772715,0.2164660386370617,0.9099799537384187,0.9122856730105137,0.7621832594417196,0.6963588024559136,0.5454285519736505,0.27369257019837956,0.19029164303973,0.09286728539024935
29-1229,"Physicians, All Other",0.24258839314962174,0.19903921208534336,0.909302396077807,0.9222941181069083,0.7703111973179709,0.7669913529522528,0.48274061205486746,0.26899634150865953,0.15135697997954972,0.07425726665016355
29-1241,"Ophthalmologists, Except Pediatric",0.20721736321512677,0.16145602237137696,0.9069339421602638,0.944041812032735,0.7688607219886615,0.8182920358229191,0.4634634710059746,0.258536606762311,0.12601461794478847,0.05083107223885329
